contract_id,address,code_hash,label,explain,split,source,explain_source
ponzi_e_00255,0x9163bdd7de1fb782e24c4b865a3acbc59a550f8a,c639e847cf316cfceb53f6c533c8d5e23b1d90c64a6018f79d017aa419003aba,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00256,0xc608f567bcf51b0d84edef669b9d7d47440b7bb7,76bd13cd38eeb7a062769f4bb7601724886168ef525e8e130ba7901857f20c14,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00257,0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,db145d140e01092ffc563c3c0216e4b6bdd0318ec84ee4276463f471dcda0373,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00258,0x765eda6a8dfb0f70e54e096daf7c81156cc7a0dd,851b5578e10ceb8a9165c7dadd4b01128abdc7915fe958dabeca40fd46e42689,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00259,0x9163bdd7de1fb782e24c4b865a3acbc59a550f8a,3e60c9eb8f7dc91ad51f442e280b31380a1f968daeb38d85efb4088afa097d58,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00260,0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481,95c5b3ace0a39b4ea70bad8a0c9b570e3503aa2ef1cf8740696114127415c1ff,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00261,0x04129cff7d79a652256c73b1407f34828e79a4de,efb1092e5e467a901aea979d18810d6e9d53aecf2a3bdd52259c948d411a6220,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00262,0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481,37f53dd1b190058b6833f7a706cc404cfaa30a933f399ecc508b88b3337f7f55,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00263,0xc608f567bcf51b0d84edef669b9d7d47440b7bb7,fed1c539dcd8caaa0ddb46adaa6a23f7aec7b99f8023ced035f6f5899ca05f00,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00264,0x04129cff7d79a652256c73b1407f34828e79a4de,7d4faf3686d9087c79d95e79deba0db22ac602125539173bdd341a2c21364963,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00265,0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,7aca68bc77f23557474964c293cd48dce837848b0841d5bf7e70852465c4b1ad,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00266,0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,d9aa0406d7b81b6c4fe3e49cd8aa5881fa2f52f684a50605932cb36c5e4a73eb,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00267,0x95411d0acaa34aaaf85c0ea55a8fde2cefb3d610,2f4363087d8a80f53a01e78b30236e3ea21f5601bce6a81cdd37341ed18b234d,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00268,0x95411d0acaa34aaaf85c0ea55a8fde2cefb3d610,589e9346f8b96224c41829e3f64906cea9aba915667a252730c76bcfd8fc3613,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00269,0xb6fd124ca6eceb00b747947a065f31392eec4572,36268d81305c95995f1d5973688b252d46fe06fbd9211f1975866fbcdebee9b7,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
owner = msg.sender;
---
var balance = balanceOf(msg.sender);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00270,0xb6fd124ca6eceb00b747947a065f31392eec4572,f120945fdee60920d4b7cf90f8f3014068f7a60822f764a06b6b27eda9947db3,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00271,0x52f22a6fcea6f06750e779c8556299b0df248f80,acff195fa053dbc3f8c09d1b6b345cb2c814f89a605ff8317d43b85e4277ddcf,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00272,0x52f22a6fcea6f06750e779c8556299b0df248f80,3d59b1cbd5ed5b14d6b618dba3f4f1c3b8fbb19df700e691973e78961f1e5b3b,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00273,0x33f00114d5aca3dee03189d4ed9d4f886dad84b0,4ee6bb3d1e057b0baf4f9e71fd1a1f5210df1af16dd8d8ddab0d0e215d916717,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00274,0x33f00114d5aca3dee03189d4ed9d4f886dad84b0,473e6b16c500e1b8949b526deca3dd19e687766e1d0f27da68b096e3f328f4ab,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this), balance);
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to, _value);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00275,0xe319847f14624ad62a99c7eb5e6d738f61fcf185,90386ee0c05d661e2d01c6747463da063c56ae4d556820c9eb8d48d55e2b8d2e,1,"var balance = dividends(msg.sender, colorid);
---
payouts[msg.sender][colorid] += (int256) (balance * scaleFactor);
---
msg.sender.transfer(balance);
---
owner.transfer(ownerFee);
---
payouts[msg.sender][colorid] += (int256) ((earningsPerToken[colorid] * numTokens) - buyerFee);
---
owner = msg.sender;
---
if (msg.sender == owner){
---
var balance = balanceOf(msg.sender, colorid);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00276,0xe319847f14624ad62a99c7eb5e6d738f61fcf185,9adf61a42cec0d9cd8dab60c3f4034905e0662c6894ca1cdd693fee10241ca58,1,"var balance = dividends(msg.sender, colorid);
---
payouts[msg.sender][colorid] += (int256) (balance * scaleFactor);
---
msg.sender.transfer(balance);
---
owner.transfer(ownerFee);
---
payouts[msg.sender][colorid] += (int256) ((earningsPerToken[colorid] * numTokens) - buyerFee);
---
owner = msg.sender;
---
if (msg.sender == owner){
---
var balance = balanceOf(msg.sender, colorid);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00277,0x94603d4a41856bccb75cc3603af19fc161a7b6b6,46fa813b4edc479eddd381fa41a9891bc220c24c5deb33b31e585d33c30c891f,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
var balance = balanceOf(msg.sender);
---
transferTokens(msg.sender, _to,  _value);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00278,0x04129cff7d79a652256c73b1407f34828e79a4de,2204280e800def90d44e4f139bc3e64ce5578c06bf77a39e11360f722e74c34b,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00279,0x95411d0acaa34aaaf85c0ea55a8fde2cefb3d610,68ef4b707b88ea053dc7b20e1483e18445a032bfbe56f9ccddb5878f8e0d443d,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00280,0xc608f567bcf51b0d84edef669b9d7d47440b7bb7,a2a6384e538ef3889d64e0bc45549c1cc59fabfd722ba5cf87c628fc5cae2652,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00281,0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,71ee24a483c466f38dcfce6edc0554cc3e77bc179b96a39b8c70745828be9a14,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00282,0x765eda6a8dfb0f70e54e096daf7c81156cc7a0dd,982d259a8a5cb0748c95ce7487f31af4e24917787a13344abdb1e024bd029ed3,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00283,0x9163bdd7de1fb782e24c4b865a3acbc59a550f8a,11f58c950b553a7d7deb037d69f585bb516daf5cfcc00c0ea4c3f7b38c402163,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00284,0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,75f6969a8ea898b9eb50aac7de1601717e0f5d2f036d3762e3a3e838dae39f2a,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00285,0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481,e4616bbd307337b74bef637ef40bb63f0acbc414ccaa4b70a9ca921b9f1c4973,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00286,0xf0ac8c115cc9234461d5445d13df66ac62f8464c,f25c96784582251bd8aa20c2d26afb7f619600aa2b8d7603031c87aada470148,1,"_customerAddress.transfer(_dividends);
---
address sender = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00287,0xfccf75ed0f8a36acb5007d7fe6b1762e59132c58,4bebb6b50c6a3ce653489f1070c1bf56de8c5f270624df76f5ccea7b1cb4ce91,1,"_customerAddress.transfer(_dividends);
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00288,0xf0ac8c115cc9234461d5445d13df66ac62f8464c,1f54226af46568a9d89f30b958871c4ab40a62a1f0492e9b5788889e745b8f0b,1,"_customerAddress.transfer(_dividends);
---
address sender = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00289,0x7b3ce17a14887d370195e43093fb0ca153889e98,47fb79eb31ff54bc4b84ea7d51ebeb724a5a8e537ebd831471d10fdf9231ff3e,1,"_customerAddress.transfer(_dividends);
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00290,0xfccf75ed0f8a36acb5007d7fe6b1762e59132c58,6b9746993ced5a4655b5a4971f968104d93b85a972237e7aace5aec879a8bff2,1,"_customerAddress.transfer(_dividends);
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",val,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00291,0x7b3ce17a14887d370195e43093fb0ca153889e98,18ecf908d432de6ec2034a9c6181b65ff24e51b72a48e93dd036a43968d955da,1,"_customerAddress.transfer(_dividends);
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00292,0x52f22a6fcea6f06750e779c8556299b0df248f80,c6111444af06aef997889f744bb410eb3606d6dc8e7725c97036d5afae37bd97,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00293,0x5f9385d5f4e27c17d9b56a2687e56415083f0eef,e67f405529c67bdf8dd1f861934a2cd1b00a3184440ce822f3a73486090012ca,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00294,0xb6fd124ca6eceb00b747947a065f31392eec4572,ae95aa7673bae040ebed2200cd00f51afb0a24c9feece12dca8dece1cb6ee6cf,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
owner = msg.sender;
---
var balance = balanceOf(msg.sender);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00295,0x53344c813fbc35890a7304187dc920358b5acf4a,d87888698499d7acbec466555bd4abc8a2d44336300e62a859b91bce715c4ea2,1,"uint256 _remain = members[msg.sender].dividend - members[msg.sender].withdraw;
---
msg.sender.transfer(_withdraw);
---
_deposit.transfer(this.balance);
---
balances[msg.sender] = balances[msg.sender].sub(_value);
---
Transfer(msg.sender, _to, _value);
---
admin_set_deposit(msg.sender);
---
require(msg.sender == deposit_address);
---
require(members[msg.sender].isWithdraw);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00296,0x53344c813fbc35890a7304187dc920358b5acf4a,343d7802cd49ef8370b3bbafdc1dd0540ed9a406b612d56e1da5b7ce8afab30e,1,"uint256 _remain = members[msg.sender].dividend - members[msg.sender].withdraw;
---
msg.sender.transfer(_withdraw);
---
_deposit.transfer(this.balance);
---
balances[msg.sender] = balances[msg.sender].sub(_value);
---
Transfer(msg.sender, _to, _value);
---
admin_set_deposit(msg.sender);
---
require(msg.sender == deposit_address);
---
require(members[msg.sender].isWithdraw);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00297,0x53344c813fbc35890a7304187dc920358b5acf4a,d47f6643575c289b81adc8c7416621f47704f30d622853a58a5d4fdcec1effdc,1,"uint256 _remain = members[msg.sender].dividend - members[msg.sender].withdraw;
---
msg.sender.transfer(_withdraw);
---
_deposit.transfer(this.balance);
---
balances[msg.sender] = balances[msg.sender].sub(_value);
---
Transfer(msg.sender, _to, _value);
---
admin_set_deposit(msg.sender);
---
require(msg.sender == deposit_address);
---
require(members[msg.sender].isWithdraw);",train,datafiles/PonziDataset_20221114_explain_augmented_negatives.csv,heuristic_generated_from_source
ponzi_e_00298,0xbef44157a4afbfcce76db29353b6c103a03ed803,fa5df61933589eb7511a561fc68be2568fc31dbb34c7cad3661ee005fd35a660,1,"uint256 _remain = members[msg.sender].dividend - members[msg.sender].withdraw;
---
msg.sender.transfer(_withdraw);
---
_deposit.transfer(this.balance);
---
balances[msg.sender] = balances[msg.sender].sub(_value);
---
Transfer(msg.sender, _to, _value);
---
set_deposit_address(msg.sender);
---
require(msg.sender == deposit_address);
---
require(members[msg.sender].isWithdraw);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00299,0xbef44157a4afbfcce76db29353b6c103a03ed803,f8732ee40b5e6c0199569cf26ef81b9bac0cfb018838a54bbf8804b6d317a653,1,"uint256 _remain = members[msg.sender].dividend - members[msg.sender].withdraw;
---
msg.sender.transfer(_withdraw);
---
_deposit.transfer(this.balance);
---
balances[msg.sender] = balances[msg.sender].sub(_value);
---
Transfer(msg.sender, _to, _value);
---
set_deposit_address(msg.sender);
---
require(msg.sender == deposit_address);
---
require(members[msg.sender].isWithdraw);",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00300,0xbef44157a4afbfcce76db29353b6c103a03ed803,b222d7fa42aaa3754537180ae25633020740070c6a72bbdb5221294d8f19b411,1,"uint256 _remain = members[msg.sender].dividend - members[msg.sender].withdraw;
---
msg.sender.transfer(_withdraw);
---
_deposit.transfer(this.balance);
---
balances[msg.sender] = balances[msg.sender].sub(_value);
---
Transfer(msg.sender, _to, _value);
---
set_deposit_address(msg.sender);
---
require(msg.sender == deposit_address);
---
require(members[msg.sender].isWithdraw);",train,datafiles/PonziDataset_20221114_explain_augmented_negatives.csv,heuristic_generated_from_source
ponzi_e_00301,0x33f00114d5aca3dee03189d4ed9d4f886dad84b0,b2758197c70db3b383f6828234e37e846cd675ff56809aeca676fb110c0e040a,1,"var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
msg.sender.transfer(balance);
---
transferTokens(msg.sender, address(this),  balance); // this triggers the internal sell function
---
var balance = dividends(msg.sender);
---
payouts[msg.sender] += (int256) (balance * PRECISION);
---
//owner = msg.sender;
---
var balance = balanceOf(msg.sender);",test,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00302,0x0160ab3faf146f346b2cea49a7049d786aa1aafb,1e72acbe7f871d16334119596fc2b806b7fcd92acbe2cc5440b5b1ef4c59275d,1,"_customerAddress.transfer(_dividends);
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
ponzi_e_00303,0x0160ab3faf146f346b2cea49a7049d786aa1aafb,8abaa088b6d8507e39aa0fcbb4564405c86f9258e1b5c84fd4ed44c6da94080c,1,"_customerAddress.transfer(_dividends);
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;
---
address _customerAddress = msg.sender;",train,datafiles/processed/full_processed_with_groups.csv,heuristic_generated_from_source
